spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index,cluster,tsne1,tsne2,tsne_distance,is_outlier
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",47,-2,3,US,2024-07-26,64,True,179413,9 Lives,2024-07-19,0.622,0.726,6,-5.608,1,0.0304,0.0518,0.0,0.0906,0.534,138.043,4,Koe Wetzel,0.08,0.1768410290237466,1,16.174213,-14.30239,13.262868,False
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,50,0,0,US,2024-07-26,90,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4,Ariana Grande,0.02,0.3919728711921324,1,-0.71367764,5.059318,13.468892,False
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",40,-2,-10,US,2024-07-24,88,False,188828,Tough,2024-07-03,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,Quavo,0.22,0.2582653599698454,2,-25.02314,14.40722,19.641006,False
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,50,0,0,US,2024-07-24,93,False,303440,HIT ME HARD AND SOFT,2024-05-17,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4,Billie Eilish,0.02,0.3357828079433411,3,-66.19729,-4.8529935,3.6386042,False
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,"Eminem, Jelly Roll",49,1,-19,US,2024-07-23,82,True,230199,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.577,0.657,0,-6.486,1,0.129,0.697,3.2e-06,0.116,0.437,180.727,3,Eminem,0.04,0.2162192612137203,2,-24.218132,-11.78045,12.67886,False
1ymWIr4E5x6xORlDO0bXlP,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",45,-8,-25,US,2024-07-20,79,True,284903,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.667,0.66,10,-9.054,0,0.148,0.263,0.0,0.145,0.216,139.117,4,Eminem,0.12,0.2033337730870712,1,8.749903,19.963945,27.348427,False
5In8B6Om5OKrhwBMB4tXSi,Fuel,"Eminem, JID",49,-19,-33,US,2024-07-20,82,True,213646,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.885,0.662,1,-5.139,1,0.142,0.121,0.0,0.109,0.117,137.981,4,Eminem,0.04,0.2146777704485488,1,11.125969,15.4226055,23.36369,False
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",40,-1,-8,US,2024-07-19,86,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Post Malone,0.22,0.2679413871089333,1,26.160765,-12.119657,21.72305,False
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",41,-1,-8,US,2024-07-19,83,False,224280,you look like you love me (feat. Riley Green),2024-06-21,0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,4,Ella Langley,0.2,0.2449366754617414,1,-0.71623737,-8.997048,6.0316906,False
55u5QIlEuzCipJBtZPdJio,Renaissance,Eminem,47,-14,3,US,2024-07-19,83,True,98152,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.562,0.901,11,-4.166,0,0.443,0.0695,0.0,0.229,0.241,199.226,4,Eminem,0.08,0.2138631737655484,0,27.668684,25.64644,4.9379106,False
7I3RalBqE7ZE0RSxgGlGlm,Habits,"Eminem, White Gold",38,-9,12,US,2024-07-18,82,True,298384,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.824,0.878,1,-5.02,0,0.273,0.169,0.0,0.369,0.645,100.005,4,Eminem,0.26,0.205018469656992,0,37.538925,16.34376,15.7058115,False
77pfjsq0gSZwO8bYVTVROo,Brand New Dance,Eminem,49,-11,1,US,2024-07-18,81,True,206649,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.808,0.705,0,-5.332,0,0.298,0.368,0.0,0.907,0.656,119.977,4,Eminem,0.04,0.2010039577836411,0,38.6348,10.621448,19.742556,False
59151GHN7yr5g9B3bqlGdR,Trouble,Eminem,35,-5,15,US,2024-07-16,78,True,41487,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.706,0.85,11,-3.308,1,0.282,0.0532,0.0,0.109,0.72,82.652,4,Eminem,0.32,0.1758502638522427,0,27.938988,32.66761,10.526386,False
21LCotDEwR7R8qOnqPVzi9,Evil,Eminem,37,-5,13,US,2024-07-16,78,True,230358,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.823,0.829,3,-5.524,0,0.292,0.392,0.0,0.543,0.6,80.538,4,Eminem,0.28,0.1747678100263852,0,39.018745,15.0970745,17.587011,False
50No7LiVffAJCWIChZodmU,Lucifer,"Eminem, Sly Pyper",41,-1,9,US,2024-07-16,78,True,261758,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.665,0.808,0,-3.983,1,0.347,0.0474,0.0,0.335,0.557,79.144,4,Eminem,0.2,0.1733529023746701,0,30.943953,36.15892,15.02108,False
0DIcssPpatAMqFXLZCxZMN,Antichrist,Eminem,48,-2,2,US,2024-07-16,77,True,314226,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.867,0.887,1,-3.198,1,0.3,0.0838,1.52e-06,0.559,0.57,98.558,4,Eminem,0.06,0.1712988126649076,0,38.36421,14.548006,17.275658,False
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",49,-1,-11,US,2024-07-16,92,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4,Jimin,0.04,0.253688654353562,1,20.88652,-24.25556,23.34761,False
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",43,7,7,US,2024-07-15,89,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4,Myke Towers,0.16,0.1343496042216359,1,14.869012,-18.318092,14.907288,False
3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,27,-6,23,US,2024-07-14,71,True,325531,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.67,0.852,1,-4.412,0,0.402,0.127,0.0,0.414,0.483,164.421,4,Eminem,0.48,0.1084947229551451,0,30.343325,22.89091,6.9537387,False
6uMGHQvhZq8YyT4kdnG1L3,Temporary,"Eminem, Skylar Grey",33,-6,17,US,2024-07-14,70,True,297667,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.574,0.439,0,-10.311,1,0.2,0.511,0.0,0.71,0.395,78.302,4,Eminem,0.36,0.106551451187335,0,11.9524,39.645683,20.057657,False
0bBnrokPXtfwXQarqCu1Gz,Road Rage,"Eminem, Dem Jointz, Sly Pyper",34,-11,16,US,2024-07-14,71,True,217736,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.835,0.744,7,-4.485,1,0.265,0.138,0.0,0.325,0.328,94.984,4,Eminem,0.34,0.1081622691292876,0,25.485468,12.068466,11.298919,False
7GXOXYdU950eRvk5rUAE8F,Head Honcho,"Eminem, Ez Mil",49,-20,1,US,2024-07-14,69,True,234836,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.66,0.716,10,-7.353,0,0.353,0.0386,0.0,0.236,0.419,172.683,4,Eminem,0.04,0.10438654353562,0,25.723711,25.135475,3.0455456,False
15qnOSRK5HMWOgL5HURhrc,Bad One,"Eminem, White Gold",50,-15,0,US,2024-07-14,69,True,270006,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.917,0.724,2,-4.877,1,0.243,0.036,0.0,0.0787,0.484,145.775,4,Eminem,0.02,0.1041279683377308,0,19.430677,19.052197,5.717862,False
0TDXeyH0hdiz0SZQo5w1nm,Breaking News - skit,Eminem,31,19,19,US,2024-07-13,0,True,37314,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.456,0.95,4,-10.811,0,0.124,0.809,0.0464,0.952,0.175,121.822,4,Eminem,0.4,0.0007387862796833,0,37.41908,3.0668647,24.513226,False
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,49,-18,-36,US,2024-07-13,77,False,218933,The Great American Bar Scene,2024-07-04,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4,Zach Bryan,0.04,0.2043843447669305,1,-3.2367654,8.237607,17.443632,False
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,29,1,19,US,2024-07-12,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Eminem,0.44,0.3193279306445533,1,17.090412,-34.645363,30.048065,True
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",37,2,13,US,2024-07-12,82,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Eminem,0.28,0.2097793535620052,0,9.254073,20.57222,14.37827,False
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",40,-2,-14,US,2024-07-12,75,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Zach Bryan,0.22,0.1920893799472295,2,-40.192566,8.173105,13.193634,False
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,49,0,1,US,2024-07-11,88,True,383639,euphoria,2024-04-30,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,4,Kendrick Lamar,0.04,0.331367688248427,1,10.791603,14.715751,22.59443,False
3XbIhTYl6a0uXPyO43eiXa,Oak Island,Zach Bryan,44,0,6,US,2024-07-09,73,False,239410,The Great American Bar Scene,2024-07-04,0.351,0.628,10,-6.498,0,0.0584,0.0994,0.00656,0.145,0.387,170.264,4,Zach Bryan,0.14,0.1707614775725593,1,-13.865037,-3.7013993,19.192364,False
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,50,0,0,US,2024-07-09,71,True,185520,The Great American Bar Scene,2024-07-04,0.543,0.492,0,-8.313,1,0.0574,0.673,0.000163,0.112,0.178,79.886,4,Zach Bryan,0.02,0.1549320580474933,2,-45.718853,7.33741,16.093382,False
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,25,-16,25,US,2024-07-07,81,False,202066,The Time Of Our Lives (International Version),2009-01-01,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,Miley Cyrus,0.52,0.2460633245382586,1,7.8087897,-10.072923,4.0561028,False
0M7mWKqwTIaVjYyxfZmtTa,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,32,-22,18,US,2024-07-07,74,False,195533,Unleashed,2002-01-01,0.424,0.662,2,-5.547,1,0.0425,0.518,1.77e-06,0.0719,0.385,111.758,4,Toby Keith,0.38,0.2243472295514511,2,-35.67747,12.395835,15.791289,False
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,46,-17,4,US,2024-07-07,85,False,183306,,,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,Van Morrison,0.1,0.2568100263852242,1,-11.010439,-16.104269,18.371078,False
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,48,-7,2,US,2024-07-07,85,False,140773,Willy And The Poor Boys (Expanded Edition),1969-11-02,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,Creedence Clearwater Revival,0.06,0.2558496042216359,1,2.9914734,-19.069466,12.111576,False
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,11,0,39,US,2024-07-06,76,False,278680,Born In The U.S.A.,1984-06-04,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4,Bruce Springsteen,0.8,0.2279551451187335,1,17.989594,-6.0097446,13.018959,False
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,14,0,36,US,2024-07-06,66,False,216720,The Great American Bar Scene,2024-07-04,0.392,0.405,11,-9.279,1,0.0388,0.51,0.0988,0.369,0.279,141.192,3,Zach Bryan,0.74,0.1017335092348285,2,-23.9488,0.0029843098,10.193613,False
41XsipI31N1fLKLVvWNuQC,Mechanical Bull,Zach Bryan,15,0,35,US,2024-07-06,66,False,208946,The Great American Bar Scene,2024-07-04,0.423,0.404,0,-9.563,1,0.0388,0.393,0.00895,0.107,0.257,145.902,4,Zach Bryan,0.72,0.1016596306068601,2,-29.61305,0.7202655,5.6375203,False
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,22,0,28,US,2024-07-06,72,False,214733,Tom Petty & The Heartbreakers,1976-11-09,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4,Tom Petty and the Heartbreakers,0.58,0.2151424802110818,1,-7.7018585,-19.837927,17.981606,False
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,24,0,26,US,2024-07-06,71,False,227893,Teenage Dream,2010-01-01,0.638,0.831,8,-5.039,1,0.049,0.142,0.0,0.113,0.649,124.071,4,Katy Perry,0.54,0.2149947229551451,1,17.882393,-16.28983,15.7922945,False
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,30,0,20,US,2024-07-06,83,False,142786,Bigger Than Both Of Us,1976-08-01,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,4,Daryl Hall & John Oates,0.42,0.2505514511873351,1,-18.97132,-18.833208,26.693077,False
6k54kYFGcR5OqsYgp0PMlY,Lucky Enough (Poem),Zach Bryan,31,0,19,US,2024-07-06,64,True,162000,The Great American Bar Scene,2024-07-04,0.461,0.285,5,-11.095,1,0.166,0.885,0.0,0.133,0.222,75.607,3,Zach Bryan,0.4,0.0974775725593667,2,-49.343414,2.1069036,16.626717,False
0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,Zac Brown Band,32,0,18,US,2024-07-06,78,False,238146,The Foundation,2008-11-17,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,4,Zac Brown Band,0.38,0.2354036939313984,1,-18.23314,-17.686573,25.536654,False
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,"Zach Bryan, Noeline Hofmann",34,0,16,US,2024-07-06,63,True,180152,The Great American Bar Scene,2024-07-04,0.52,0.308,0,-8.924,1,0.0434,0.856,0.0,0.0945,0.493,143.928,4,Zach Bryan,0.34,0.0957559366754617,2,-35.75988,-12.611087,9.596779,False
5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,37,0,13,US,2024-07-06,64,False,185173,The Great American Bar Scene,2024-07-04,0.495,0.33,0,-10.171,1,0.0328,0.73,4.49e-05,0.142,0.234,83.211,4,Zach Bryan,0.28,0.0970343007915567,2,-46.67125,3.2951207,14.616701,False
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,43,0,7,US,2024-07-06,76,False,182960,The Big Revival,2014-09-22,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,4,Kenny Chesney,0.16,0.2270910290237466,1,25.840498,-27.277067,28.974062,False
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,44,0,6,US,2024-07-06,76,False,516893,American Pie,1971-01-01,0.529,0.482,4,-11.709,0,0.0599,0.7,0.0,0.0842,0.492,138.453,4,Don McLean,0.14,0.2285171503957783,2,-32.88117,-15.649462,12.411618,False
38vhXqp4YdfkDvqkZdLBp0,Memphis; The Blues (feat. John Moreland),"Zach Bryan, John Moreland",46,0,4,US,2024-07-06,63,True,189880,The Great American Bar Scene,2024-07-04,0.558,0.579,4,-7.161,1,0.0531,0.326,0.000398,0.157,0.365,78.131,4,Zach Bryan,0.1,0.0948693931398416,1,-23.420279,15.706504,36.472343,True
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,47,0,3,US,2024-07-06,81,False,283800,Second Helping (Expanded Edition),1974-04-15,0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4,Lynyrd Skynyrd,0.08,0.2417955145118733,1,3.5888965,-32.679188,25.590397,False
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,49,0,1,US,2024-07-06,85,False,265493,Gettin' Old,2023-03-24,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4,Luke Combs,0.04,0.2749375549692172,1,3.783352,-14.773834,7.7442446,False
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,41,-5,9,US,2024-07-04,77,True,152979,GIRLS,2024-06-28,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4,The Kid LAROI,0.2,0.1970712401055409,1,29.879578,-12.705034,25.478464,False
73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",45,-4,-14,US,2024-07-04,82,True,179413,High Road (feat. Jessie Murph),2024-06-07,0.614,0.743,6,-5.046,1,0.0313,0.0839,0.0,0.107,0.623,138.077,4,Koe Wetzel,0.12,0.2356372031662269,1,16.731808,-14.799088,14.000997,False
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,46,3,4,US,2024-07-04,80,True,142702,Ehhthang Ehhthang,2024-04-05,0.894,0.66,11,-5.349,0,0.33,0.0243,0.0,0.139,0.181,148.072,4,GloRilla,0.1,0.2410178833186748,0,15.84847,22.075377,7.626127,False
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,47,-8,-22,US,2024-07-04,89,True,185552,emails i can’t send fwd:,2023-03-17,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,4,Sabrina Carpenter,0.08,0.3435905554427981,1,13.110382,-32.296696,26.436674,False
4JfpJrrGNXRj2yXm1fYV23,Lithonia,Childish Gambino,48,2,2,US,2024-07-04,63,True,179320,Lithonia,2024-07-02,0.415,0.383,1,-7.629,1,0.0287,0.0948,0.0,0.118,0.172,140.102,4,Childish Gambino,0.06,0.0946477572559366,2,-27.924467,4.2299514,9.400494,False
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,46,-3,-10,US,2024-07-03,95,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,Artemas,0.1,0.4016594656992084,1,12.272264,-21.332989,15.949052,False
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,"Mustard, Travis Scott",40,-5,10,US,2024-06-30,80,True,175321,Parking Lot,2024-06-21,0.724,0.555,3,-7.2,1,0.0507,0.17,2.61e-05,0.322,0.408,100.047,4,Mustard,0.22,0.2180018846588767,1,24.137815,1.5430857,20.993744,False
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",50,-2,-14,US,2024-06-30,90,True,140733,BAND4BAND (feat. Lil Baby),2024-05-23,0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,4,Central Cee,0.02,0.2932921221258951,1,22.085487,-36.038612,33.571568,True
1t2MQpMDtJT5VL2tAPHrGN,Cowboys Cry Too (with Noah Kahan),"Kelsea Ballerini, Noah Kahan",20,30,30,US,2024-06-29,36,False,230600,Cowboys Cry Too (with Noah Kahan),2024-06-28,0.442,0.603,11,-5.719,1,0.0304,0.602,0.0,0.161,0.456,86.494,4,Kelsea Ballerini,0.62,0.1091451187335092,2,-41.021812,10.268713,15.426891,False
2bl81llf715VEEbAx03yvB,Close To You,Gracie Abrams,37,-3,13,US,2024-06-28,75,False,225973,The Secret of Us,2024-06-21,0.59,0.727,6,-7.955,1,0.0706,0.0259,6.48e-05,0.0827,0.356,121.966,4,Gracie Abrams,0.28,0.1913120995099887,1,-2.2317073,5.7150617,14.74904,False
0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),"Gracie Abrams, Taylor Swift",43,-5,7,US,2024-06-28,79,True,242666,The Secret of Us,2024-06-21,0.533,0.553,7,-6.486,1,0.0296,0.498,0.0,0.0911,0.391,102.043,4,Gracie Abrams,0.16,0.2172035431586882,2,-36.72751,9.305356,12.946263,False
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,Tucker Wetmore,50,0,0,US,2024-06-28,80,True,166040,Wind Up Missin’ You,2024-03-29,0.572,0.722,6,-5.818,1,0.0363,0.512,1.12e-06,0.124,0.636,171.857,4,Tucker Wetmore,0.02,0.2308100263852242,1,-17.756907,-16.12443,24.487862,False
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,49,1,-12,US,2024-06-27,89,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4,SZA,0.04,0.3896130242926029,2,-25.13357,-9.104535,10.293601,False
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,50,0,-1,US,2024-06-26,86,False,163648,emails i can't send,2022-07-15,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,4,Sabrina Carpenter,0.02,0.2547671503957783,1,23.016537,-18.7551,21.426373,False
2YFhqZvhTpyK13gKXMKV7R,"The girl, so confusing version with lorde","Charli xcx, Lorde",25,25,25,US,2024-06-22,0,False,205938,"The girl, so confusing version with lorde",2024-06-21,0.692,0.823,11,-7.209,0,0.0547,0.17,0.00802,0.134,0.458,124.964,4,Charli xcx,0.52,0.0009604221635883,1,13.892095,-16.335041,12.786339,False
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),"Moneybagg Yo, Morgan Wallen",38,12,12,US,2024-06-22,65,True,161052,SPEAK NOW,2024-06-14,0.738,0.71,5,-3.778,0,0.0698,0.0266,0.0,0.156,0.722,151.985,4,Moneybagg Yo,0.26,0.1897757255936675,1,21.918785,-19.161684,20.746082,False
0PHrcmOtDE89ew4vVEaD7S,BANDIT,Don Toliver,46,4,4,US,2024-06-22,70,True,147706,HARDSTONE PSYCHO,2024-06-14,0.68,0.794,2,-4.534,1,0.0414,0.00585,0.0,0.473,0.111,130.109,4,Don Toliver,0.1,0.1891857519788918,1,-0.46641853,16.43903,24.197708,False
2DXK0YNGSqnaIEX5iaSIoK,RELOJ,"Peso Pluma, Ivan Cornejo",47,3,3,US,2024-06-22,0,True,232205,ÉXODO,2024-06-20,0.553,0.48,3,-9.886,0,0.0498,0.597,0.00586,0.0943,0.456,173.009,3,Peso Pluma,0.08,0.0001477572559366,2,-27.762873,-10.446657,9.263276,False
5MPi9e7z46wopyad10R6qx,Close To You,Gracie Abrams,47,1,-11,US,2024-06-21,80,False,225973,Close To You,2024-06-07,0.587,0.735,6,-7.947,1,0.0746,0.0312,6.42e-05,0.0826,0.305,121.936,4,Gracie Abrams,0.08,0.2183335846211835,1,-2.2935338,5.1690693,14.307599,False
4MXzdffMz78GLlLM7mDa9v,The Man He Sees in Me,Luke Combs,42,-16,8,US,2024-06-20,68,False,165058,Fathers & Sons,2024-06-14,0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,4,Luke Combs,0.18,0.1909498680738786,2,-39.258495,3.0439403,8.466055,False
1d966178PJg6b4kcXqoYF3,The Thin Grey Line,$uicideboy$,49,-10,1,US,2024-06-20,67,True,105724,New World Depression,2024-06-14,0.761,0.806,1,-4.926,1,0.174,0.0232,1.66e-05,0.277,0.381,142.908,4,$uicideboy$,0.04,0.1899234828496042,0,22.780003,14.475739,8.71837,False
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",50,0,-10,US,2024-06-19,85,True,228266,WE DON'T TRUST YOU,2024-03-22,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,4,Future,0.02,0.3457999173474902,1,5.7915735,17.681793,24.822598,False
724YXkrlOINBst64isK3KP,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),"Don Toliver, Charlie Wilson, Cash Cobain",39,10,11,US,2024-06-18,63,True,161053,HARDSTONE PSYCHO,2024-06-14,0.643,0.678,2,-5.505,1,0.0416,0.0175,0.0,0.145,0.468,155.063,4,Don Toliver,0.24,0.1850171503957783,1,-0.9082789,0.25502253,9.468415,False
1YvT4ml5LQM8ZYcLvqsAkD,Remember Him That Way,Luke Combs,43,7,7,US,2024-06-17,63,False,236055,Fathers & Sons,2024-06-14,0.532,0.689,11,-8.12,1,0.035,0.405,4.39e-05,0.21,0.525,171.904,4,Luke Combs,0.16,0.1892955145118733,1,-17.336185,-13.483847,23.240763,False
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,47,3,1,US,2024-06-17,84,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4,Jimin,0.08,0.2522585751978892,1,26.964096,-2.616091,22.404455,False
0Zm4ZDBtiZCDp69Cxs5TaB,The Man He Sees in Me,Luke Combs,38,0,4,US,2024-06-15,71,False,165058,The Man He Sees in Me,2024-06-06,0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,4,Luke Combs,0.26,0.15807981530343,2,-39.258495,3.0439403,8.466055,False
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,44,1,-11,US,2024-06-13,85,False,333986,HIT ME HARD AND SOFT,2024-05-17,0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4,Billie Eilish,0.14,0.2790196423336264,2,-28.802893,2.2915277,7.340463,False
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",49,1,1,US,2024-06-11,77,True,156444,Ehhthang Ehhthang,2024-04-05,0.919,0.629,1,-5.17,1,0.376,0.0226,0.0,0.146,0.407,135.05,4,GloRilla,0.04,0.2340523746701846,0,16.793396,20.126106,7.2708087,False
51K4qVFCpF05rJ0OWPiRTr,Purple Gas,"Zach Bryan, Noeline Hofmann",28,22,22,US,2024-06-08,0,True,180152,Purple Gas,2024-06-06,0.508,0.311,0,-8.922,1,0.0409,0.853,0.0,0.0945,0.477,149.855,4,Zach Bryan,0.46,0.0008496042216358,2,-35.330296,-12.143724,9.050378,False
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,41,-4,-7,US,2024-06-07,90,False,343120,HIT ME HARD AND SOFT,2024-05-17,0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,4,Billie Eilish,0.2,0.2763098379193366,2,-26.34299,3.6256673,10.007805,False
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,42,0,-4,US,2024-06-07,86,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4,Taylor Swift,0.18,0.3055509234828496,2,-33.62646,-6.489074,3.230087,False
