spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index
0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),"Gracie Abrams, Taylor Swift",43,-5,7,US,2024-06-28,79,True,242666,The Secret of Us,2024-06-21,0.533,0.553,7,-6.486,1,0.0296,0.498,0.0,0.0911,0.391,102.043,4,Gracie Abrams,0.16,0.21720354315868823
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,Tucker Wetmore,50,0,0,US,2024-06-28,80,True,166040,Wind Up Missin’ You,2024-03-29,0.572,0.722,6,-5.818,1,0.0363,0.512,1.12e-06,0.124,0.636,171.857,4,Tucker Wetmore,0.02,0.23081002638522424
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,49,1,-12,US,2024-06-27,89,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4,SZA,0.04,0.38961302429260297
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,50,0,-1,US,2024-06-26,86,False,163648,emails i can't send,2022-07-15,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,4,Sabrina Carpenter,0.02,0.25476715039577835
2YFhqZvhTpyK13gKXMKV7R,"The girl, so confusing version with lorde","Charli xcx, Lorde",25,25,25,US,2024-06-22,0,False,205938,"The girl, so confusing version with lorde",2024-06-21,0.692,0.823,11,-7.209,0,0.0547,0.17,0.00802,0.134,0.458,124.964,4,Charli xcx,0.52,0.0009604221635883905
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),"Moneybagg Yo, Morgan Wallen",38,12,12,US,2024-06-22,65,True,161052,SPEAK NOW,2024-06-14,0.738,0.71,5,-3.778,0,0.0698,0.0266,0.0,0.156,0.722,151.985,4,Moneybagg Yo,0.26,0.18977572559366754
0PHrcmOtDE89ew4vVEaD7S,BANDIT,Don Toliver,46,4,4,US,2024-06-22,70,True,147706,HARDSTONE PSYCHO,2024-06-14,0.68,0.794,2,-4.534,1,0.0414,0.00585,0.0,0.473,0.111,130.109,4,Don Toliver,0.1,0.18918575197889181
2DXK0YNGSqnaIEX5iaSIoK,RELOJ,"Peso Pluma, Ivan Cornejo",47,3,3,US,2024-06-22,0,True,232205,ÉXODO,2024-06-20,0.553,0.48,3,-9.886,0,0.0498,0.597,0.00586,0.0943,0.456,173.009,3,Peso Pluma,0.08,0.00014775725593667546
5MPi9e7z46wopyad10R6qx,Close To You,Gracie Abrams,47,1,-11,US,2024-06-21,80,False,225973,Close To You,2024-06-07,0.587,0.735,6,-7.947,1,0.0746,0.0312,6.42e-05,0.0826,0.305,121.936,4,Gracie Abrams,0.08,0.21833358462118355
4MXzdffMz78GLlLM7mDa9v,The Man He Sees in Me,Luke Combs,42,-16,8,US,2024-06-20,68,False,165058,Fathers & Sons,2024-06-14,0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,4,Luke Combs,0.18,0.19094986807387862
1d966178PJg6b4kcXqoYF3,The Thin Grey Line,$uicideboy$,49,-10,1,US,2024-06-20,67,True,105724,New World Depression,2024-06-14,0.761,0.806,1,-4.926,1,0.174,0.0232,1.66e-05,0.277,0.381,142.908,4,$uicideboy$,0.04,0.18992348284960422
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",50,0,-10,US,2024-06-19,85,True,228266,WE DON'T TRUST YOU,2024-03-22,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,4,Future,0.02,0.3457999173474902
724YXkrlOINBst64isK3KP,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),"Don Toliver, Charlie Wilson, Cash Cobain",39,10,11,US,2024-06-18,63,True,161053,HARDSTONE PSYCHO,2024-06-14,0.643,0.678,2,-5.505,1,0.0416,0.0175,0.0,0.145,0.468,155.063,4,Don Toliver,0.24,0.18501715039577837
1YvT4ml5LQM8ZYcLvqsAkD,Remember Him That Way,Luke Combs,43,7,7,US,2024-06-17,63,False,236055,Fathers & Sons,2024-06-14,0.532,0.689,11,-8.12,1,0.035,0.405,4.39e-05,0.21,0.525,171.904,4,Luke Combs,0.16,0.18929551451187335
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,47,3,1,US,2024-06-17,84,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4,Jimin,0.08,0.2522585751978892
0Zm4ZDBtiZCDp69Cxs5TaB,The Man He Sees in Me,Luke Combs,38,0,4,US,2024-06-15,71,False,165058,The Man He Sees in Me,2024-06-06,0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,4,Luke Combs,0.26,0.15807981530343004
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,44,1,-11,US,2024-06-13,85,False,333986,HIT ME HARD AND SOFT,2024-05-17,0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4,Billie Eilish,0.14,0.27901964233362647
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",49,1,1,US,2024-06-11,77,True,156444,Ehhthang Ehhthang,2024-04-05,0.919,0.629,1,-5.17,1,0.376,0.0226,0.0,0.146,0.407,135.05,4,GloRilla,0.04,0.23405237467018467
51K4qVFCpF05rJ0OWPiRTr,Purple Gas,"Zach Bryan, Noeline Hofmann",28,22,22,US,2024-06-08,0,True,180152,Purple Gas,2024-06-06,0.508,0.311,0,-8.922,1,0.0409,0.853,0.0,0.0945,0.477,149.855,4,Zach Bryan,0.46,0.0008496042216358839
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,41,-4,-7,US,2024-06-07,90,False,343120,HIT ME HARD AND SOFT,2024-05-17,0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,4,Billie Eilish,0.2,0.2763098379193366
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,42,0,-4,US,2024-06-07,86,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4,Taylor Swift,0.18,0.3055509234828496
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,50,-1,-14,US,2024-06-06,89,False,293840,HIT ME HARD AND SOFT,2024-05-17,0.407,0.192,7,-10.99,1,0.0368,0.637,3.33e-06,0.21,0.159,128.173,4,Billie Eilish,0.02,0.27101627088830255
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,1,0,1,US,2024-06-04,99,False,155151,MILLION DOLLAR BABY,2024-04-26,0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,4,Tommy Richman,1.0,0.33596184290643394
6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,Sexyy Red,38,3,-4,US,2024-06-02,67,True,148551,In Sexyy We Trust,2024-05-24,0.811,0.64,5,-5.63,0,0.274,0.0957,0.0,0.127,0.527,145.031,4,Sexyy Red,0.26,0.16351011433597182
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",50,0,0,US,2024-06-02,89,False,147011,Si No Quieres No,2024-03-10,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,1,Luis R Conriquez,0.02,0.2670369393139842
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,49,-1,-3,US,2024-06-01,83,False,254365,THE TORTURED POETS DEPARTMENT,2024-04-18,0.626,0.428,2,-8.374,1,0.0261,0.607,0.0,0.0921,0.487,94.95,3,Taylor Swift,0.04,0.2748872031662269
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,6,0,1,US,2024-05-31,96,True,171291,A Bar Song (Tipsy),2024-04-12,0.722,0.709,9,-4.95,1,0.0273,0.0633,0.0,0.0804,0.604,81.012,4,Shaboozey,0.9,0.3352548572799232
1CsMKhwEmNnmvHUuO5nryA,SKINNY,Billie Eilish,39,0,-22,US,2024-05-31,90,False,219733,HIT ME HARD AND SOFT,2024-05-17,0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,4,Billie Eilish,0.24,0.270655107425556
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,42,0,-19,US,2024-05-31,88,False,186346,HIT ME HARD AND SOFT,2024-05-17,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4,Billie Eilish,0.18,0.2609758763663777
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,46,0,-7,US,2024-05-31,84,False,334084,THE TORTURED POETS DEPARTMENT,2024-04-18,0.606,0.338,0,-10.555,1,0.048,0.315,0.0,0.106,0.238,119.88,4,Taylor Swift,0.1,0.28281687228125224
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",47,0,0,US,2024-05-31,91,True,264324,VULTURES 1,2024-02-09,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,4,¥$,0.08,0.40495466538738306
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,50,0,-26,US,2024-05-29,87,False,298440,HIT ME HARD AND SOFT,2024-05-17,0.521,0.254,9,-14.409,0,0.0399,0.815,0.884,0.114,0.153,125.021,4,Billie Eilish,0.02,0.2513203166226913
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,Koe Wetzel,42,1,8,US,2024-05-26,76,False,173269,Sweet Dreams,2024-05-17,0.71,0.57,2,-4.99,0,0.0295,0.251,0.000306,0.117,0.486,75.036,4,Koe Wetzel,0.18,0.22457124010554091
2MjXWroB9wlTG2kqv3avfS,Get It Sexyy,Sexyy Red,46,3,-6,US,2024-05-24,85,True,148551,Get It Sexyy,2024-03-15,0.811,0.64,5,-5.63,0,0.274,0.0957,0.0,0.127,0.527,145.031,4,Sexyy Red,0.1,0.27420992744063327
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,48,-1,-24,US,2024-05-24,85,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,4,Taylor Swift,0.06,0.288174142480211
6IwmDRpswDujeciIBTiEOL,love hotel,leftovermax,37,13,13,US,2024-05-23,93,False,152380,love hotel,2024-05-03,0.538,0.643,6,-14.373,1,0.0359,0.000452,0.884,0.219,0.222,126.004,4,leftovermax,0.28,0.2795171503957784
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,44,1,-21,US,2024-05-22,84,True,340428,THE TORTURED POETS DEPARTMENT,2024-04-18,0.521,0.72,4,-7.684,1,0.104,0.384,0.0,0.135,0.438,79.943,4,Taylor Swift,0.14,0.2728691656810117
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,50,-1,-7,US,2024-05-22,89,True,161342,Whatever She Wants,2024-02-13,0.803,0.512,9,-6.871,0,0.066,0.128,0.0,0.0928,0.435,96.02,4,Bryson Tiller,0.02,0.3416041503244669
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,49,-8,-34,US,2024-05-19,89,True,456933,Family Matters,2024-05-03,0.527,0.492,1,-9.774,1,0.279,0.0047,0.0,0.306,0.234,164.005,4,Drake,0.04,0.25724802110817946
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,35,-14,-23,US,2024-05-18,88,True,392138,meet the grahams,2024-05-03,0.479,0.802,5,-6.252,1,0.309,0.55,0.00045,0.11,0.602,74.98,4,Kendrick Lamar,0.32,0.26726628780190786
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,48,-16,-23,US,2024-05-18,84,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.596,0.563,0,-7.362,1,0.0269,0.137,0.0,0.302,0.481,97.073,4,Taylor Swift,0.06,0.28083773087071234
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,34,-1,8,US,2024-05-17,80,True,245541,THE TORTURED POETS DEPARTMENT,2024-04-18,0.426,0.41,10,-9.083,1,0.0581,0.52,0.0,0.338,0.263,142.377,1,Taylor Swift,0.34,0.2501062005277045
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),"Taylor Swift, Florence + The Machine",39,-5,-10,US,2024-05-17,84,True,215463,THE TORTURED POETS DEPARTMENT,2024-04-18,0.533,0.573,0,-7.123,1,0.138,0.178,0.0,0.309,0.398,150.088,4,Taylor Swift,0.24,0.26893700527704484
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,45,-8,-13,US,2024-05-17,84,True,293048,THE TORTURED POETS DEPARTMENT,2024-04-18,0.604,0.428,0,-8.441,1,0.0255,0.0483,0.0,0.126,0.292,110.259,4,Taylor Swift,0.12,0.26760686015831137
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,47,1,3,US,2024-05-17,93,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4,Mark Ambor,0.08,0.27933245382585753
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,48,-1,-9,US,2024-05-17,91,True,270697,american dream,2024-01-12,0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,4,21 Savage,0.06,0.428759303066145
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,49,-9,-33,US,2024-05-17,91,True,232774,Push Ups,2024-04-19,0.598,0.696,2,-4.789,1,0.112,0.0153,0.0,0.219,0.209,91.057,4,Drake,0.04,0.29300172077549613
7Mts0OfPorF4iwOomvfqn1,So High School,Taylor Swift,50,-5,0,US,2024-05-15,88,False,228800,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.366,0.866,7,-4.514,1,0.0466,0.0274,3.07e-06,0.106,0.293,176.07,4,Taylor Swift,0.02,0.2693292064136391
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,48,2,1,US,2024-05-14,80,False,196900,THE TORTURED POETS DEPARTMENT,2024-04-18,0.64,0.421,0,-8.802,1,0.0273,0.422,0.0,0.103,0.353,100.056,4,Taylor Swift,0.06,0.23995188576749962
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,48,2,-15,US,2024-05-13,91,True,124444,Tell Ur Girlfriend,2024-02-07,0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,4,Lay Bankz,0.06,0.2783392385978138
1uxiaf3DUS4vpOqNGu4MzL,LA DURANGO,"Peso Pluma, Junior H, Eslabon Armado",42,8,8,US,2024-05-11,0,True,262883,LA DURANGO,2024-05-09,0.737,0.726,3,-7.29,0,0.0538,0.689,0.0,0.169,0.889,127.926,3,Peso Pluma,0.18,0.00033245382585751976
6RSG1dKPV5gEvILwJb4QtS,loml,Taylor Swift,44,5,-9,US,2024-05-11,82,True,277156,THE TORTURED POETS DEPARTMENT,2024-04-18,0.423,0.272,0,-12.56,1,0.0489,0.858,0.0,0.108,0.195,78.539,3,Taylor Swift,0.14,0.24398724714160067
3Sz8P5ZFLARe2oJeb0qsyb,MILLION DOLLAR BABY (VHS),Tommy Richman,45,-7,-15,US,2024-05-11,82,False,155151,MILLION DOLLAR BABY,2024-04-26,0.804,0.731,1,-6.88,0,0.09,0.104,2.11e-06,0.0969,0.663,138.014,4,Tommy Richman,0.12,0.2378339615529589
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,45,5,5,US,2024-05-10,86,True,121399,Ghetto Fabulous,2023-11-17,0.65,0.539,1,-7.281,1,0.0561,0.00617,2.67e-05,0.114,0.253,158.105,4,Rich Amiri,0.12,0.334091859669696
5EWf240yQq0JhlkMBSPyBN,Gata Only (Mashup),Dj Agus Lima,26,0,24,US,2024-05-09,0,False,215400,Mashup 2024,2024-05-06,0.782,0.521,8,-8.202,0,0.0531,0.395,7.44e-06,0.278,0.737,100.001,4,Dj Agus Lima,0.5,0.001846965699208443
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,42,-11,8,US,2024-05-09,86,True,177000,DAMN.,2017-04-14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,Kendrick Lamar,0.18,0.2575712401055409
7sTyAjxDXq9afwfSQy6D0s,Bandit,Don Toliver,48,-4,2,US,2024-05-09,86,True,147746,Bandit,2024-02-01,0.686,0.733,2,-5.268,1,0.0576,0.00567,0.0,0.246,0.141,130.095,4,Don Toliver,0.06,0.2817611867966184
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,50,-2,-26,US,2024-05-07,81,False,210789,THE TORTURED POETS DEPARTMENT,2024-04-18,0.33,0.483,9,-9.394,1,0.0399,0.624,0.0,0.111,0.34,87.115,4,Taylor Swift,0.02,0.23683546928006027
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,44,-1,-20,US,2024-05-04,88,False,222072,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.784,0.391,9,-9.471,1,0.0633,0.608,0.0,0.252,0.15,110.007,4,Taylor Swift,0.14,0.24666634684576635
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,47,1,-20,US,2024-05-04,88,True,238857,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.527,0.27,0,-10.855,1,0.038,0.707,0.0,0.102,0.23,154.042,4,Taylor Swift,0.08,0.24566898536819382
2h3MDMf8sd9s4XIzpTBIjX,I Can Fix Him (No Really I Can),Taylor Swift,48,2,-26,US,2024-05-04,80,False,156297,THE TORTURED POETS DEPARTMENT,2024-04-18,0.661,0.257,6,-13.961,0,0.045,0.768,1.72e-06,0.176,0.318,106.896,4,Taylor Swift,0.06,0.22579131686255696
1UlhrRvYzbHEyugEDspXUB,Clara Bow,Taylor Swift,48,-6,-24,US,2024-05-02,79,False,216662,THE TORTURED POETS DEPARTMENT,2024-04-18,0.686,0.318,7,-11.046,1,0.0263,0.636,0.00144,0.106,0.214,104.088,4,Taylor Swift,0.06,0.21654001759014954
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,50,-6,-21,US,2024-05-02,88,False,249807,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.421,0.525,10,-10.359,1,0.0472,0.825,2.67e-06,0.308,0.535,167.927,4,Taylor Swift,0.02,0.23528496042216357
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,41,2,9,US,2024-05-01,96,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1,Tate McRae,0.2,0.4411526871267879
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,44,6,6,US,2024-04-30,87,False,238706,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.476,0.389,0,-8.886,1,0.0263,0.797,0.000915,0.106,0.255,83.664,3,Taylor Swift,0.14,0.25981002638522427
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,47,3,3,US,2024-04-30,87,False,183878,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.479,0.48,2,-8.889,1,0.0426,0.68,0.0,0.0949,0.308,171.962,4,Taylor Swift,0.08,0.21860290237467014
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,50,0,0,US,2024-04-30,86,False,243875,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.378,0.564,2,-7.107,1,0.0355,0.763,0.0,0.359,0.267,104.977,4,Taylor Swift,0.02,0.20756411609498682
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,46,-4,4,US,2024-04-28,87,True,263817,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.619,0.533,7,-7.994,1,0.0337,0.613,0.0,0.125,0.287,95.956,4,Taylor Swift,0.1,0.2109245382585752
1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,46,-4,4,US,2024-04-27,86,False,213281,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.508,0.45,0,-8.495,1,0.0419,0.779,0.0,0.105,0.266,69.993,4,Taylor Swift,0.1,0.25696042216358833
1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,48,-5,-22,US,2024-04-27,85,False,131907,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.762,0.268,1,-11.429,0,0.0648,0.692,0.0,0.154,0.382,90.835,4,Taylor Swift,0.06,0.19219920844327176
2913xXOVAIDAqxzV2g4VcU,The Bolter,Taylor Swift,46,0,4,US,2024-04-26,84,True,238241,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.447,0.588,0,-7.95,1,0.0557,0.6,0.0,0.134,0.569,183.669,4,Taylor Swift,0.1,0.1681451187335092
3zMDGj4D8ogaYgAIZPeU7S,Peter,Taylor Swift,47,0,3,US,2024-04-26,84,False,283957,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.348,0.394,0,-8.258,1,0.0412,0.767,0.0,0.0628,0.264,178.199,3,Taylor Swift,0.08,0.16910817941952508
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,48,0,2,US,2024-04-26,84,True,240205,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.582,0.599,10,-9.811,1,0.0652,0.82,0.0,0.17,0.518,140.015,4,Taylor Swift,0.06,0.16907124010554092
0mWVScJbxO3tbXuiZOxYZE,"So Long, London",Taylor Swift,4,46,46,US,2024-04-20,0,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.488,0.545,9,-11.388,1,0.317,0.73,0.0046,0.0832,0.301,160.096,4,Taylor Swift,0.94,0.0017361477572559365
05msZuGKP3OCUGQnvLBOf4,My Boy Only Breaks His Favorite Toys,Taylor Swift,5,45,45,US,2024-04-20,0,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.593,0.582,0,-7.392,1,0.0285,0.165,0.0,0.31,0.436,97.079,4,Taylor Swift,0.92,0.0016992084432717678
1GP8VW5Wk2w2obkWjGCGXd,So High School,Taylor Swift,20,30,30,US,2024-04-20,0,False,228800,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.362,0.861,7,-4.558,1,0.0486,0.0333,2.15e-06,0.103,0.348,176.185,4,Taylor Swift,0.62,0.0011451187335092348
1m7Fep6Dm8SG58ns8NLZhm,Chloe or Sam or Sophia or Marcus,Taylor Swift,22,28,28,US,2024-04-20,0,False,213281,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.459,0.454,0,-8.487,1,0.05,0.784,0.0,0.105,0.265,70.391,4,Taylor Swift,0.58,0.001071240105540897
2AS8i1xuWmeWGBBwI69vfn,How Did It End?,Taylor Swift,23,27,27,US,2024-04-20,0,False,238706,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.434,0.387,0,-8.88,1,0.0273,0.808,0.0011,0.109,0.245,83.68,3,Taylor Swift,0.56,0.001034300791556728
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,32,18,18,US,2024-04-20,0,False,224743,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.493,0.259,0,-11.743,1,0.0275,0.897,3.55e-06,0.119,0.437,94.682,4,Taylor Swift,0.38,0.0007018469656992084
2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,34,16,16,US,2024-04-20,0,False,240893,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,0.462,0.381,0,-10.548,1,0.0295,0.775,0.000516,0.102,0.149,138.194,4,Taylor Swift,0.34,0.0006279683377308707
6rtEzZyFomFPjpSPymcebO,PUSH UPS,Staredd,35,15,15,US,2024-04-20,12,True,233472,PUSH UPS,2024-04-14,0.663,0.624,6,-6.593,0,0.137,0.0182,0.0,0.255,0.205,121.17,5,Staredd,0.32,0.036591029023746696
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",28,-3,22,US,2024-04-19,84,True,252920,WE STILL DON'T TRUST YOU,2024-04-12,0.714,0.581,0,-6.0,0,0.0265,0.0614,0.0411,0.402,0.421,109.998,4,Future,0.46,0.2138631737655484
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,33,2,1,US,2024-04-19,90,True,170541,GUTS (spilled),2024-03-22,0.683,0.587,8,-5.094,1,0.0915,0.0219,0.0,0.305,0.697,119.985,4,Olivia Rodrigo,0.36,0.2746917640407086
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"Future, Metro Boomin, Travis Scott",34,-8,-8,US,2024-04-19,90,True,169840,WE DON'T TRUST YOU,2024-03-22,0.876,0.412,5,-7.74,0,0.0748,0.431,0.0,0.101,0.15,130.052,4,Future,0.34,0.2837271956275914
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,36,-4,14,US,2024-04-19,85,False,157974,Feel It (From The Original Series “Invincible”),2024-03-28,0.622,0.597,8,-5.78,1,0.0689,0.0357,0.0,0.221,0.492,120.433,4,d4vd,0.3,0.2541424802110818
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,39,-2,-19,US,2024-04-19,87,True,233456,COWBOY CARTER,2024-03-29,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,4,Beyoncé,0.24,0.27107915567282326
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",44,4,0,US,2024-04-19,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4,The Weeknd,0.14,0.326734993403694
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,48,-4,-5,US,2024-04-19,93,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4,ILLIT,0.06,0.2732137203166227
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,49,1,1,US,2024-04-19,85,False,178520,Dangerous: The Double Album,2021-01-08,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,Morgan Wallen,0.04,0.25823333715727886
6rjuKpPydT2SxN15TZpV7r,500lbs,Lil Tecca,50,0,-3,US,2024-04-19,84,True,144390,TEC,2023-09-22,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,4,Lil Tecca,0.02,0.3472901523533917
